X,Y,id,left,top,right,bottom,row_index,col_index
3.625,39.5,8885,3.625,39.5,3.75,39.625,52,69
3.625,37.0,8905,3.625,37,3.75,37.125,72,69
3.625,36.875,8906,3.625,36.875,3.75,37,73,69
3.75,40.125,9008,3.75,40.125,3.875,40.25,47,70
3.75,40.0,9009,3.75,40,3.875,40.125,48,70
3.75,39.875,9010,3.75,39.875,3.875,40,49,70
3.75,39.75,9011,3.75,39.75,3.875,39.875,50,70
3.75,39.625,9012,3.75,39.625,3.875,39.75,51,70
3.75,37.0,9033,3.75,37,3.875,37.125,72,70
3.875,40.25,9135,3.875,40.25,4,40.375,46,71
3.875,40.125,9136,3.875,40.125,4,40.25,47,71
3.875,39.875,9138,3.875,39.875,4,40,49,71
3.875,39.75,9139,3.875,39.75,4,39.875,50,71
3.875,39.625,9140,3.875,39.625,4,39.75,51,71
3.875,37.125,9160,3.875,37.125,4,37.25,71,71
3.875,37.0,9161,3.875,37,4,37.125,72,71
4.0,40.25,9263,4,40.25,4.125,40.375,46,72
4.0,40.125,9264,4,40.125,4.125,40.25,47,72
4.0,39.875,9266,4,39.875,4.125,40,49,72
4.0,39.75,9267,4,39.75,4.125,39.875,50,72
4,37,9289,4,37,4.125,37.125,72,72
4.125,40.25,9391,4.125,40.25,4.25,40.375,46,73
4.125,40.125,9392,4.125,40.125,4.25,40.25,47,73
4.125,39.75,9395,4.125,39.75,4.25,39.875,50,73
4.125,37.0,9417,4.125,37,4.25,37.125,72,73
4.25,40.25,9519,4.25,40.25,4.375,40.375,46,74
4.25,40.125,9520,4.25,40.125,4.375,40.25,47,74
4.25,39.75,9523,4.25,39.75,4.375,39.875,50,74
4.25,39.625,9524,4.25,39.625,4.375,39.75,51,74
4.25,37.0,9545,4.25,37,4.375,37.125,72,74
-5,36.375,78,-5,36.375,-4.875,36.5,77,0
-5,36.25,79,-5,36.25,-4.875,36.375,78,0
-4.875,36.5,205,-4.875,36.5,-4.75,36.625,76,1
-4.875,36.375,206,-4.875,36.375,-4.75,36.5,77,1
-4.75,36.375,334,-4.75,36.375,-4.625,36.5,77,2
-4.625,36.5,461,-4.625,36.5,-4.5,36.625,76,3
-4.625,36.375,462,-4.625,36.375,-4.5,36.5,77,3
-4.5,36.5,589,-4.5,36.5,-4.375,36.625,76,4
-4.5,36.375,590,-4.5,36.375,-4.375,36.5,77,4
-4.375,36.625,716,-4.375,36.625,-4.25,36.75,75,5
-4.375,36.5,717,-4.375,36.5,-4.25,36.625,76,5
-4.25,36.625,844,-4.25,36.625,-4.125,36.75,75,6
-4.25,36.5,845,-4.25,36.5,-4.125,36.625,76,6
-4.125,36.625,972,-4.125,36.625,-4,36.75,75,7
-4.125,36.5,973,-4.125,36.5,-4,36.625,76,7
-4,36.625,1100,-4,36.625,-3.875,36.75,75,8
-3.875,36.625,1228,-3.875,36.625,-3.75,36.75,75,9
-3.75,36.625,1356,-3.75,36.625,-3.625,36.75,75,10
-3.625,36.625,1484,-3.625,36.625,-3.5,36.75,75,11
-3.5,36.625,1612,-3.5,36.625,-3.375,36.75,75,12
-3.5,36.5,1613,-3.5,36.5,-3.375,36.625,76,12
-3.375,36.625,1740,-3.375,36.625,-3.25,36.75,75,13
-3.375,36.5,1741,-3.375,36.5,-3.25,36.625,76,13
-3.25,36.75,1867,-3.25,36.75,-3.125,36.875,74,14
-3.25,36.625,1868,-3.25,36.625,-3.125,36.75,75,14
-3.25,36.0,1873,-3.25,36,-3.125,36.125,80,14
-3.25,35.875,1874,-3.25,35.875,-3.125,36,81,14
-3.125,36.75,1995,-3.125,36.75,-3,36.875,74,15
-3.125,36.625,1996,-3.125,36.625,-3,36.75,75,15
-3.125,36.125,2000,-3.125,36.125,-3,36.25,79,15
-3.125,36.0,2001,-3.125,36,-3,36.125,80,15
-3.125,35.875,2002,-3.125,35.875,-3,36,81,15
-3,36.625,2124,-3,36.625,-2.875,36.75,75,16
-3,36.125,2128,-3,36.125,-2.875,36.25,79,16
-3,36,2129,-3,36,-2.875,36.125,80,16
-3,35.875,2130,-3,35.875,-2.875,36,81,16
-3,35.75,2131,-3,35.75,-2.875,35.875,82,16
-2.875,36.625,2252,-2.875,36.625,-2.75,36.75,75,17
-2.875,36.5,2253,-2.875,36.5,-2.75,36.625,76,17
-2.875,36.0,2257,-2.875,36,-2.75,36.125,80,17
-2.875,35.875,2258,-2.875,35.875,-2.75,36,81,17
-2.75,36.625,2380,-2.75,36.625,-2.625,36.75,75,18
-2.75,36.5,2381,-2.75,36.5,-2.625,36.625,76,18
-2.625,36.625,2508,-2.625,36.625,-2.5,36.75,75,19
-2.625,36.5,2509,-2.625,36.5,-2.5,36.625,76,19
-2.5,36.75,2635,-2.5,36.75,-2.375,36.875,74,20
-2.5,36.625,2636,-2.5,36.625,-2.375,36.75,75,20
-2.5,36.5,2637,-2.5,36.5,-2.375,36.625,76,20
-2.375,36.75,2763,-2.375,36.75,-2.25,36.875,74,21
-2.375,36.625,2764,-2.375,36.625,-2.25,36.75,75,21
-2.25,36.75,2891,-2.25,36.75,-2.125,36.875,74,22
-2.25,36.625,2892,-2.25,36.625,-2.125,36.75,75,22
-2.125,36.625,3020,-2.125,36.625,-2,36.75,75,23
-2.125,35.25,3031,-2.125,35.25,-2,35.375,86,23
-2.125,35.125,3032,-2.125,35.125,-2,35.25,87,23
-2,36.625,3148,-2,36.625,-1.875,36.75,75,24
-2,35.25,3159,-2,35.25,-1.875,35.375,86,24
-2,35.125,3160,-2,35.125,-1.875,35.25,87,24
-1.875,35.25,3287,-1.875,35.25,-1.75,35.375,86,25
-1.875,35.125,3288,-1.875,35.125,-1.75,35.25,87,25
-1.75,35.375,3414,-1.75,35.375,-1.625,35.5,85,26
-1.75,35.25,3415,-1.75,35.25,-1.625,35.375,86,26
-1.625,35.5,3541,-1.625,35.5,-1.5,35.625,84,27
-1.625,35.375,3542,-1.625,35.375,-1.5,35.5,85,27
-1.625,35.25,3543,-1.625,35.25,-1.5,35.375,86,27
-1.5,35.625,3668,-1.5,35.625,-1.375,35.75,83,28
-1.5,35.5,3669,-1.5,35.5,-1.375,35.625,84,28
-1.5,35.375,3670,-1.5,35.375,-1.375,35.5,85,28
-1.375,35.75,3795,-1.375,35.75,-1.25,35.875,82,29
-1.375,35.625,3796,-1.375,35.625,-1.25,35.75,83,29
-1.375,35.5,3797,-1.375,35.5,-1.25,35.625,84,29
-1.375,35.375,3798,-1.375,35.375,-1.25,35.5,85,29
-1.25,35.875,3922,-1.25,35.875,-1.125,36,81,30
-1.25,35.75,3923,-1.25,35.75,-1.125,35.875,82,30
-1.25,35.625,3924,-1.25,35.625,-1.125,35.75,83,30
-1.25,35.5,3925,-1.25,35.5,-1.125,35.625,84,30
15.125,40.125,20656,15.125,40.125,15.25,40.25,47,161
15.125,40.0,20657,15.125,40,15.25,40.125,48,161
15.125,39.875,20658,15.125,39.875,15.25,40,49,161
15.125,38.875,20666,15.125,38.875,15.25,39,57,161
15.125,38.75,20667,15.125,38.75,15.25,38.875,58,161
15.125,38.625,20668,15.125,38.625,15.25,38.75,59,161
15.125,38.5,20669,15.125,38.5,15.25,38.625,60,161
15.125,38.375,20670,15.125,38.375,15.25,38.5,61,161
15.125,38.25,20671,15.125,38.25,15.25,38.375,62,161
15.125,37.5,20677,15.125,37.5,15.25,37.625,68,161
15.125,37.375,20678,15.125,37.375,15.25,37.5,69,161
15.125,36.75,20683,15.125,36.75,15.25,36.875,74,161
15.25,40.0,20785,15.25,40,15.375,40.125,48,162
15.25,39.875,20786,15.25,39.875,15.375,40,49,162
15.25,39.0,20793,15.25,39,15.375,39.125,56,162
15.25,38.875,20794,15.25,38.875,15.375,39,57,162
15.25,38.75,20795,15.25,38.75,15.375,38.875,58,162
15.25,38.625,20796,15.25,38.625,15.375,38.75,59,162
15.25,38.5,20797,15.25,38.5,15.375,38.625,60,162
15.25,38.375,20798,15.25,38.375,15.375,38.5,61,162
15.25,37.75,20803,15.25,37.75,15.375,37.875,66,162
15.25,37.625,20804,15.25,37.625,15.375,37.75,67,162
15.25,37.5,20805,15.25,37.5,15.375,37.625,68,162
15.25,37.375,20806,15.25,37.375,15.375,37.5,69,162
15.25,37.25,20807,15.25,37.25,15.375,37.375,70,162
15.25,37.125,20808,15.25,37.125,15.375,37.25,71,162
15.25,36.875,20810,15.25,36.875,15.375,37,73,162
15.25,36.75,20811,15.25,36.75,15.375,36.875,74,162
15.375,39.875,20914,15.375,39.875,15.5,40,49,163
15.375,38.875,20922,15.375,38.875,15.5,39,57,163
15.375,38.75,20923,15.375,38.75,15.5,38.875,58,163
15.375,38.625,20924,15.375,38.625,15.5,38.75,59,163
15.375,38.375,20926,15.375,38.375,15.5,38.5,61,163
15.375,38.25,20927,15.375,38.25,15.5,38.375,62,163
15.375,37.875,20930,15.375,37.875,15.5,38,65,163
15.375,37.75,20931,15.375,37.75,15.5,37.875,66,163
15.375,37.625,20932,15.375,37.625,15.5,37.75,67,163
15.375,37.5,20933,15.375,37.5,15.5,37.625,68,163
15.375,37.375,20934,15.375,37.375,15.5,37.5,69,163
15.375,37.25,20935,15.375,37.25,15.5,37.375,70,163
15.375,37.125,20936,15.375,37.125,15.5,37.25,71,163
15.375,37.0,20937,15.375,37,15.5,37.125,72,163
15.375,36.875,20938,15.375,36.875,15.5,37,73,163
15.375,36.75,20939,15.375,36.75,15.5,36.875,74,163
15.5,40.0,21041,15.5,40,15.625,40.125,48,164
15.5,39.875,21042,15.5,39.875,15.625,40,49,164
15.5,39.75,21043,15.5,39.75,15.625,39.875,50,164
15.5,38.375,21054,15.5,38.375,15.625,38.5,61,164
15.5,38.0,21057,15.5,38,15.625,38.125,64,164
15.5,37.875,21058,15.5,37.875,15.625,38,65,164
15.5,37.75,21059,15.5,37.75,15.625,37.875,66,164
15.5,37.25,21063,15.5,37.25,15.625,37.375,70,164
15.5,37.125,21064,15.5,37.125,15.625,37.25,71,164
15.5,37.0,21065,15.5,37,15.625,37.125,72,164
15.5,36.875,21066,15.5,36.875,15.625,37,73,164
15.625,40.0,21169,15.625,40,15.75,40.125,48,165
15.625,39.875,21170,15.625,39.875,15.75,40,49,165
15.625,39.75,21171,15.625,39.75,15.75,39.875,50,165
15.625,39.625,21172,15.625,39.625,15.75,39.75,51,165
15.625,39.5,21173,15.625,39.5,15.75,39.625,52,165
15.625,38.75,21179,15.625,38.75,15.75,38.875,58,165
15.625,38.625,21180,15.625,38.625,15.75,38.75,59,165
15.625,38.5,21181,15.625,38.5,15.75,38.625,60,165
15.625,38.375,21182,15.625,38.375,15.75,38.5,61,165
15.625,38.25,21183,15.625,38.25,15.75,38.375,62,165
15.625,38.125,21184,15.625,38.125,15.75,38.25,63,165
15.625,38.0,21185,15.625,38,15.75,38.125,64,165
15.625,37.875,21186,15.625,37.875,15.75,38,65,165
15.625,37.75,21187,15.625,37.75,15.75,37.875,66,165
15.75,39.875,21298,15.75,39.875,15.875,40,49,166
15.75,39.75,21299,15.75,39.75,15.875,39.875,50,166
15.75,39.625,21300,15.75,39.625,15.875,39.75,51,166
15.75,39.5,21301,15.75,39.5,15.875,39.625,52,166
15.75,39.375,21302,15.75,39.375,15.875,39.5,53,166
15.75,38.75,21307,15.75,38.75,15.875,38.875,58,166
15.75,38.625,21308,15.75,38.625,15.875,38.75,59,166
15.75,38.5,21309,15.75,38.5,15.875,38.625,60,166
15.75,38.375,21310,15.75,38.375,15.875,38.5,61,166
15.75,37.875,21314,15.75,37.875,15.875,38,65,166
15.75,37.75,21315,15.75,37.75,15.875,37.875,66,166
15.875,39.5,21429,15.875,39.5,16,39.625,52,167
15.875,39.375,21430,15.875,39.375,16,39.5,53,167
15.875,39.25,21431,15.875,39.25,16,39.375,54,167
15.875,39.125,21432,15.875,39.125,16,39.25,55,167
15.875,39.0,21433,15.875,39,16,39.125,56,167
15.875,38.875,21434,15.875,38.875,16,39,57,167
15.875,38.75,21435,15.875,38.75,16,38.875,58,167
15.875,38.5,21437,15.875,38.5,16,38.625,60,167
15.875,37.875,21442,15.875,37.875,16,38,65,167
15.875,37.75,21443,15.875,37.75,16,37.875,66,167
16.0,39.375,21558,16,39.375,16.125,39.5,53,168
16.0,39.25,21559,16,39.25,16.125,39.375,54,168
16.0,39.125,21560,16,39.125,16.125,39.25,55,168
16,39,21561,16,39,16.125,39.125,56,168
16.0,38.875,21562,16,38.875,16.125,39,57,168
16.0,38.75,21563,16,38.75,16.125,38.875,58,168
16.0,37.875,21570,16,37.875,16.125,38,65,168
16.0,37.75,21571,16,37.75,16.125,37.875,66,168
16.125,39.0,21689,16.125,39,16.25,39.125,56,169
16.125,38.875,21690,16.125,38.875,16.25,39,57,169
16.125,38.75,21691,16.125,38.75,16.25,38.875,58,169
16.125,37.875,21698,16.125,37.875,16.25,38,65,169
16.125,37.75,21699,16.125,37.75,16.25,37.875,66,169
16.25,38.125,21824,16.25,38.125,16.375,38.25,63,170
16.25,38.0,21825,16.25,38,16.375,38.125,64,170
16.25,37.875,21826,16.25,37.875,16.375,38,65,170
16.375,38.25,21951,16.375,38.25,16.5,38.375,62,171
16.375,38.125,21952,16.375,38.125,16.5,38.25,63,171
16.375,38.0,21953,16.375,38,16.5,38.125,64,171
16.5,39.75,22067,16.5,39.75,16.625,39.875,50,172
16.5,38.25,22079,16.5,38.25,16.625,38.375,62,172
16.5,38.125,22080,16.5,38.125,16.625,38.25,63,172
16.625,40.0,22193,16.625,40,16.75,40.125,48,173
16.625,39.875,22194,16.625,39.875,16.75,40,49,173
16.625,39.75,22195,16.625,39.75,16.75,39.875,50,173
16.625,39.625,22196,16.625,39.625,16.75,39.75,51,173
16.625,38.75,22203,16.625,38.75,16.75,38.875,58,173
16.625,38.625,22204,16.625,38.625,16.75,38.75,59,173
16.625,38.5,22205,16.625,38.5,16.75,38.625,60,173
16.625,38.375,22206,16.625,38.375,16.75,38.5,61,173
16.625,38.25,22207,16.625,38.25,16.75,38.375,62,173
16.75,40.125,22320,16.75,40.125,16.875,40.25,47,174
16.75,40.0,22321,16.75,40,16.875,40.125,48,174
16.75,39.875,22322,16.75,39.875,16.875,40,49,174
16.75,39.75,22323,16.75,39.75,16.875,39.875,50,174
16.75,39.625,22324,16.75,39.625,16.875,39.75,51,174
16.75,38.875,22330,16.75,38.875,16.875,39,57,174
16.75,38.75,22331,16.75,38.75,16.875,38.875,58,174
16.75,38.625,22332,16.75,38.625,16.875,38.75,59,174
16.75,38.5,22333,16.75,38.5,16.875,38.625,60,174
16.75,38.375,22334,16.75,38.375,16.875,38.5,61,174
16.875,40.375,22446,16.875,40.375,17,40.5,45,175
16.875,40.25,22447,16.875,40.25,17,40.375,46,175
16.875,40.125,22448,16.875,40.125,17,40.25,47,175
16.875,40.0,22449,16.875,40,17,40.125,48,175
16.875,39.875,22450,16.875,39.875,17,40,49,175
16.875,39.75,22451,16.875,39.75,17,39.875,50,175
16.875,39.625,22452,16.875,39.625,17,39.75,51,175
16.875,38.875,22458,16.875,38.875,17,39,57,175
16.875,38.75,22459,16.875,38.75,17,38.875,58,175
16.875,38.625,22460,16.875,38.625,17,38.75,59,175
16.875,38.5,22461,16.875,38.5,17,38.625,60,175
17.0,40.375,22574,17,40.375,17.125,40.5,45,176
17.0,40.25,22575,17,40.25,17.125,40.375,46,176
17.0,40.125,22576,17,40.125,17.125,40.25,47,176
17,40,22577,17,40,17.125,40.125,48,176
17.0,39.875,22578,17,39.875,17.125,40,49,176
17.0,39.75,22579,17,39.75,17.125,39.875,50,176
17.0,39.625,22580,17,39.625,17.125,39.75,51,176
17.0,39.5,22581,17,39.5,17.125,39.625,52,176
17.0,38.875,22586,17,38.875,17.125,39,57,176
17.0,38.75,22587,17,38.75,17.125,38.875,58,176
17.0,38.625,22588,17,38.625,17.125,38.75,59,176
17.125,40.5,22701,17.125,40.5,17.25,40.625,44,177
17.125,40.375,22702,17.125,40.375,17.25,40.5,45,177
17.125,40.25,22703,17.125,40.25,17.25,40.375,46,177
17.125,40.125,22704,17.125,40.125,17.25,40.25,47,177
17.125,40.0,22705,17.125,40,17.25,40.125,48,177
17.125,39.875,22706,17.125,39.875,17.25,40,49,177
17.125,39.75,22707,17.125,39.75,17.25,39.875,50,177
17.125,39.625,22708,17.125,39.625,17.25,39.75,51,177
17.125,39.5,22709,17.125,39.5,17.25,39.625,52,177
17.125,39.25,22711,17.125,39.25,17.25,39.375,54,177
17.125,39.125,22712,17.125,39.125,17.25,39.25,55,177
17.125,38.875,22714,17.125,38.875,17.25,39,57,177
17.125,38.75,22715,17.125,38.75,17.25,38.875,58,177
17.125,38.625,22716,17.125,38.625,17.25,38.75,59,177
17.25,40.375,22830,17.25,40.375,17.375,40.5,45,178
17.25,40.25,22831,17.25,40.25,17.375,40.375,46,178
17.25,40.125,22832,17.25,40.125,17.375,40.25,47,178
17.25,40.0,22833,17.25,40,17.375,40.125,48,178
17.25,39.875,22834,17.25,39.875,17.375,40,49,178
17.25,39.75,22835,17.25,39.75,17.375,39.875,50,178
17.25,39.625,22836,17.25,39.625,17.375,39.75,51,178
17.25,39.5,22837,17.25,39.5,17.375,39.625,52,178
17.25,39.375,22838,17.25,39.375,17.375,39.5,53,178
17.25,39.25,22839,17.25,39.25,17.375,39.375,54,178
17.25,39.125,22840,17.25,39.125,17.375,39.25,55,178
17.25,39.0,22841,17.25,39,17.375,39.125,56,178
17.25,38.875,22842,17.25,38.875,17.375,39,57,178
17.25,38.75,22843,17.25,38.75,17.375,38.875,58,178
17.375,40.25,22959,17.375,40.25,17.5,40.375,46,179
17.375,40.125,22960,17.375,40.125,17.5,40.25,47,179
17.375,40.0,22961,17.375,40,17.5,40.125,48,179
17.375,39.875,22962,17.375,39.875,17.5,40,49,179
17.375,39.75,22963,17.375,39.75,17.5,39.875,50,179
17.375,39.625,22964,17.375,39.625,17.5,39.75,51,179
17.375,39.5,22965,17.375,39.5,17.5,39.625,52,179
17.375,39.375,22966,17.375,39.375,17.5,39.5,53,179
17.375,39.25,22967,17.375,39.25,17.5,39.375,54,179
17.375,39.125,22968,17.375,39.125,17.5,39.25,55,179
17.375,39.0,22969,17.375,39,17.5,39.125,56,179
17.375,38.875,22970,17.375,38.875,17.5,39,57,179
17.5,40.25,23087,17.5,40.25,17.625,40.375,46,180
17.5,40.125,23088,17.5,40.125,17.625,40.25,47,180
17.5,40.0,23089,17.5,40,17.625,40.125,48,180
17.5,39.875,23090,17.5,39.875,17.625,40,49,180
17.5,39.75,23091,17.5,39.75,17.625,39.875,50,180
17.5,39.625,23092,17.5,39.625,17.625,39.75,51,180
17.5,39.5,23093,17.5,39.5,17.625,39.625,52,180
17.5,39.375,23094,17.5,39.375,17.625,39.5,53,180
17.625,40.25,23215,17.625,40.25,17.75,40.375,46,181
17.625,40.125,23216,17.625,40.125,17.75,40.25,47,181
17.625,40.0,23217,17.625,40,17.75,40.125,48,181
17.625,39.875,23218,17.625,39.875,17.75,40,49,181
17.625,39.75,23219,17.625,39.75,17.75,39.875,50,181
17.625,39.625,23220,17.625,39.625,17.75,39.75,51,181
17.625,39.5,23221,17.625,39.5,17.75,39.625,52,181
17.625,39.375,23222,17.625,39.375,17.75,39.5,53,181
17.75,40.25,23343,17.75,40.25,17.875,40.375,46,182
17.75,40.125,23344,17.75,40.125,17.875,40.25,47,182
17.75,40.0,23345,17.75,40,17.875,40.125,48,182
17.75,39.875,23346,17.75,39.875,17.875,40,49,182
17.75,39.75,23347,17.75,39.75,17.875,39.875,50,182
17.75,39.625,23348,17.75,39.625,17.875,39.75,51,182
17.75,39.5,23349,17.75,39.5,17.875,39.625,52,182
17.75,39.375,23350,17.75,39.375,17.875,39.5,53,182
17.875,40.25,23471,17.875,40.25,18,40.375,46,183
17.875,40.125,23472,17.875,40.125,18,40.25,47,183
17.875,40.0,23473,17.875,40,18,40.125,48,183
17.875,39.875,23474,17.875,39.875,18,40,49,183
17.875,39.75,23475,17.875,39.75,18,39.875,50,183
17.875,39.625,23476,17.875,39.625,18,39.75,51,183
17.875,39.5,23477,17.875,39.5,18,39.625,52,183
18,40,23601,18,40,18.125,40.125,48,184
18.0,39.875,23602,18,39.875,18.125,40,49,184
18.0,39.75,23603,18,39.75,18.125,39.875,50,184
18.0,39.625,23604,18,39.625,18.125,39.75,51,184
18.0,39.5,23605,18,39.5,18.125,39.625,52,184
18.125,40.5,23725,18.125,40.5,18.25,40.625,44,185
18.125,39.875,23730,18.125,39.875,18.25,40,49,185
18.125,39.75,23731,18.125,39.75,18.25,39.875,50,185
18.125,39.625,23732,18.125,39.625,18.25,39.75,51,185
18.125,39.5,23733,18.125,39.5,18.25,39.625,52,185
18.25,40.5,23853,18.25,40.5,18.375,40.625,44,186
18.25,39.75,23859,18.25,39.75,18.375,39.875,50,186
18.25,39.625,23860,18.25,39.625,18.375,39.75,51,186
8.75,42.75,14107,8.75,42.75,8.875,42.875,26,110
8.75,42.625,14108,8.75,42.625,8.875,42.75,27,110
8.75,41.875,14114,8.75,41.875,8.875,42,33,110
8.75,41.625,14116,8.75,41.625,8.875,41.75,35,110
8.75,41.5,14117,8.75,41.5,8.875,41.625,36,110
8.75,41.375,14118,8.75,41.375,8.875,41.5,37,110
8.75,41.25,14119,8.75,41.25,8.875,41.375,38,110
8.75,41.125,14120,8.75,41.125,8.875,41.25,39,110
8.75,41.0,14121,8.75,41,8.875,41.125,40,110
8.75,38.875,14138,8.75,38.875,8.875,39,57,110
8.75,38.75,14139,8.75,38.75,8.875,38.875,58,110
8.875,42.75,14235,8.875,42.75,9,42.875,26,111
8.875,42.625,14236,8.875,42.625,9,42.75,27,111
8.875,41.5,14245,8.875,41.5,9,41.625,36,111
8.875,41.375,14246,8.875,41.375,9,41.5,37,111
8.875,41.25,14247,8.875,41.25,9,41.375,38,111
8.875,41.125,14248,8.875,41.125,9,41.25,39,111
8.875,38.875,14266,8.875,38.875,9,39,57,111
8.875,38.75,14267,8.875,38.75,9,38.875,58,111
9.0,42.875,14362,9,42.875,9.125,43,25,112
9.0,42.75,14363,9,42.75,9.125,42.875,26,112
9.0,41.375,14374,9,41.375,9.125,41.5,37,112
9.0,41.25,14375,9,41.25,9.125,41.375,38,112
9.0,41.125,14376,9,41.125,9.125,41.25,39,112
9.0,38.875,14394,9,38.875,9.125,39,57,112
9.0,38.75,14395,9,38.75,9.125,38.875,58,112
9.125,43.0,14489,9.125,43,9.25,43.125,24,113
9.125,42.875,14490,9.125,42.875,9.25,43,25,113
9.125,42.75,14491,9.125,42.75,9.25,42.875,26,113
9.125,41.375,14502,9.125,41.375,9.25,41.5,37,113
9.125,41.25,14503,9.125,41.25,9.25,41.375,38,113
9.125,39.125,14520,9.125,39.125,9.25,39.25,55,113
9.125,39.0,14521,9.125,39,9.25,39.125,56,113
9.125,38.875,14522,9.125,38.875,9.25,39,57,113
9.25,43.125,14616,9.25,43.125,9.375,43.25,23,114
9.25,43.0,14617,9.25,43,9.375,43.125,24,114
9.25,42.875,14618,9.25,42.875,9.375,43,25,114
9.25,42.75,14619,9.25,42.75,9.375,42.875,26,114
9.25,41.375,14630,9.25,41.375,9.375,41.5,37,114
9.25,41.25,14631,9.25,41.25,9.375,41.375,38,114
9.25,39.125,14648,9.25,39.125,9.375,39.25,55,114
9.25,39.0,14649,9.25,39,9.375,39.125,56,114
9.25,38.875,14650,9.25,38.875,9.375,39,57,114
9.375,43.125,14744,9.375,43.125,9.5,43.25,23,115
9.375,41.625,14756,9.375,41.625,9.5,41.75,35,115
9.375,41.5,14757,9.375,41.5,9.5,41.625,36,115
9.375,41.375,14758,9.375,41.375,9.5,41.5,37,115
9.375,41.25,14759,9.375,41.25,9.5,41.375,38,115
9.375,39.125,14776,9.375,39.125,9.5,39.25,55,115
9.375,39.0,14777,9.375,39,9.5,39.125,56,115
9.375,38.875,14778,9.375,38.875,9.5,39,57,115
9.5,44.0,14865,9.5,44,9.625,44.125,16,116
9.5,43.125,14872,9.5,43.125,9.625,43.25,23,116
9.5,43.0,14873,9.5,43,9.625,43.125,24,116
9.5,42.875,14874,9.5,42.875,9.625,43,25,116
9.5,42.75,14875,9.5,42.75,9.625,42.875,26,116
9.5,42.625,14876,9.5,42.625,9.625,42.75,27,116
9.5,42.0,14881,9.5,42,9.625,42.125,32,116
9.5,41.875,14882,9.5,41.875,9.625,42,33,116
9.5,41.75,14883,9.5,41.75,9.625,41.875,34,116
9.5,41.625,14884,9.5,41.625,9.625,41.75,35,116
9.5,41.5,14885,9.5,41.5,9.625,41.625,36,116
9.5,41.375,14886,9.5,41.375,9.625,41.5,37,116
9.5,41.25,14887,9.5,41.25,9.625,41.375,38,116
9.5,39.125,14904,9.5,39.125,9.625,39.25,55,116
9.5,39.0,14905,9.5,39,9.625,39.125,56,116
9.5,38.875,14906,9.5,38.875,9.625,39,57,116
9.625,44.0,14993,9.625,44,9.75,44.125,16,117
9.625,43.375,14998,9.625,43.375,9.75,43.5,21,117
9.625,43.25,14999,9.625,43.25,9.75,43.375,22,117
9.625,43.125,15000,9.625,43.125,9.75,43.25,23,117
9.625,43.0,15001,9.625,43,9.75,43.125,24,117
9.625,42.875,15002,9.625,42.875,9.75,43,25,117
9.625,42.75,15003,9.625,42.75,9.75,42.875,26,117
9.625,42.625,15004,9.625,42.625,9.75,42.75,27,117
9.625,42.5,15005,9.625,42.5,9.75,42.625,28,117
9.625,42.375,15006,9.625,42.375,9.75,42.5,29,117
9.625,42.25,15007,9.625,42.25,9.75,42.375,30,117
9.625,42.125,15008,9.625,42.125,9.75,42.25,31,117
9.625,42.0,15009,9.625,42,9.75,42.125,32,117
9.625,41.875,15010,9.625,41.875,9.75,42,33,117
9.625,41.75,15011,9.625,41.75,9.75,41.875,34,117
9.625,41.625,15012,9.625,41.625,9.75,41.75,35,117
9.625,41.5,15013,9.625,41.5,9.75,41.625,36,117
9.625,41.375,15014,9.625,41.375,9.75,41.5,37,117
9.625,41.25,15015,9.625,41.25,9.75,41.375,38,117
9.625,41.125,15016,9.625,41.125,9.75,41.25,39,117
9.625,40.25,15023,9.625,40.25,9.75,40.375,46,117
9.625,39.375,15030,9.625,39.375,9.75,39.5,53,117
9.625,39.25,15031,9.625,39.25,9.75,39.375,54,117
9.625,39.125,15032,9.625,39.125,9.75,39.25,55,117
9.625,39.0,15033,9.625,39,9.75,39.125,56,117
9.75,44.0,15121,9.75,44,9.875,44.125,16,118
9.75,43.875,15122,9.75,43.875,9.875,44,17,118
9.75,43.5,15125,9.75,43.5,9.875,43.625,20,118
9.75,43.375,15126,9.75,43.375,9.875,43.5,21,118
9.75,43.25,15127,9.75,43.25,9.875,43.375,22,118
9.75,43.125,15128,9.75,43.125,9.875,43.25,23,118
9.75,43.0,15129,9.75,43,9.875,43.125,24,118
9.75,42.875,15130,9.75,42.875,9.875,43,25,118
9.75,42.75,15131,9.75,42.75,9.875,42.875,26,118
9.75,42.625,15132,9.75,42.625,9.875,42.75,27,118
9.75,42.5,15133,9.75,42.5,9.875,42.625,28,118
9.75,42.375,15134,9.75,42.375,9.875,42.5,29,118
9.75,42.25,15135,9.75,42.25,9.875,42.375,30,118
9.75,42.125,15136,9.75,42.125,9.875,42.25,31,118
9.75,42.0,15137,9.75,42,9.875,42.125,32,118
9.75,41.25,15143,9.75,41.25,9.875,41.375,38,118
9.75,41.125,15144,9.75,41.125,9.875,41.25,39,118
9.75,41.0,15145,9.75,41,9.875,41.125,40,118
9.75,40.875,15146,9.75,40.875,9.875,41,41,118
9.75,40.75,15147,9.75,40.75,9.875,40.875,42,118
9.75,40.625,15148,9.75,40.625,9.875,40.75,43,118
9.75,40.375,15150,9.75,40.375,9.875,40.5,45,118
9.75,40.25,15151,9.75,40.25,9.875,40.375,46,118
9.75,40.125,15152,9.75,40.125,9.875,40.25,47,118
